,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
812,Plymouth State University,0,4125.0,Moderately difficult,79.0,2.95,,,,28750.0,37420.0,,14099.0,22769.0,11100.0,58.0,10552.0,36932.0
813,Point Loma Nazarene University,1,3196.0,Moderately difficult,69.0,3.86,605.0,615.0,51308.0,,,35700.0,,,10450.0,69.0,24124.0,34653.0
814,Point Park University,1,3281.0,Moderately difficult,65.0,3.44,530.0,556.0,43650.0,,,31450.0,,,12200.0,76.0,28190.0,27924.0
815,Point University,1,2213.0,Moderately difficult,53.0,3.25,,,29285.0,,,21285.0,,,8000.0,,,
816,Pomona College,1,1704.0,Most difficult,8.0,Not reported,725.0,725.0,71996.0,,,52780.0,,,16716.0,100.0,56538.0,17303.0
817,Portland State University,0,20967.0,Moderately difficult,90.0,3.46,550.0,569.0,,26352.0,44307.0,,9105.0,27060.0,13482.0,57.0,10928.0,26867.0
818,Post University,1,7844.0,Moderately difficult,63.0,2.68,,,45900.0,,,29550.0,,,10600.0,,,20246.0
819,Pratt Institute,1,3439.0,Very difficult,50.0,3.77,620.0,580.0,67742.0,,,51870.0,,,12622.0,63.0,32445.0,39237.0
820,Presbyterian College,1,1016.0,Very difficult,63.0,3.50,570.0,565.0,49140.0,,,38660.0,,,10480.0,88.0,38329.0,31925.0
821,Prescott College,1,356.0,Moderately difficult,80.0,3.20,,,39245.0,,,30470.0,,,7700.0,76.0,28986.0,34179.0
822,Presentation College,1,748.0,Noncompetitive,74.0,3.07,,,,,,,,,,54.0,8457.0,27430.0
823,Princeton University,1,5428.0,Most difficult,5.0,3.90,765.0,740.0,70900.0,,,50340.0,,,16360.0,100.0,55785.0,9059.0
824,Principia College,1,455.0,Moderately difficult,91.0,3.34,570.0,581.0,43330.0,,,29470.0,,,11610.0,80.0,34928.0,21509.0
825,Providence Christian College,1,,Not reported,,,,,,,,,,,,,,
826,Providence College,1,4379.0,Moderately difficult,49.0,3.45,645.0,639.0,69730.0,,,52438.0,,,15140.0,87.0,37542.0,39370.0
827,Purdue University,0,32672.0,Moderately difficult,58.0,3.66,660.0,634.0,,22812.0,41614.0,,9992.0,28794.0,10030.0,77.0,13616.0,28440.0
828,Purdue University Northwest,0,9573.0,Moderately difficult,97.0,3.12,515.0,540.0,,23513.0,33195.0,,8439.0,18121.0,7640.0,12.0,6044.0,27902.0
829,Queens University of Charlotte,1,1766.0,Moderately difficult,79.0,Not reported,556.5,575.0,,,,33434.0,,,,78.0,28974.0,22613.0
830,Quincy University,1,1140.0,Moderately difficult,63.0,3.30,,,41720.0,,,27670.0,,,10500.0,87.0,24919.0,28607.0
831,Quinnipiac University,1,7305.0,Moderately difficult,74.0,3.47,580.0,587.0,65750.0,,,47960.0,,,14990.0,67.0,28873.0,48544.0
832,Radford University,0,7926.0,Minimally difficult,75.0,3.25,505.0,531.0,,24716.0,36351.0,,11210.0,22845.0,9406.0,80.0,12223.0,31547.0
833,Ramapo College of New Jersey,0,5618.0,Moderately difficult,57.0,3.37,565.0,575.0,,31572.0,40913.0,,14374.0,23715.0,12450.0,55.0,11854.0,35272.0
834,Randolph College,1,600.0,Moderately difficult,87.0,3.43,525.0,555.0,58661.0,,,41131.0,,,13580.0,79.0,35873.0,42183.0
835,Randolph-Macon College,1,1488.0,Moderately difficult,67.0,3.57,555.0,580.0,57400.0,,,42550.0,,,12220.0,81.0,29161.0,23336.0
836,Reed College,1,1447.0,Very difficult,36.0,3.90,700.0,705.0,72500.0,,,56340.0,,,14210.0,100.0,43844.0,21697.0
837,Regent University,1,4646.0,Minimally difficult,84.0,3.51,510.0,551.0,30663.0,,,19280.0,,,7080.0,55.0,13920.0,28035.0
838,Regis College,1,1235.0,Moderately difficult,84.0,3.06,,,56195.0,,,41015.0,,,15180.0,,,24178.0
839,Regis University,1,3961.0,Moderately difficult,60.0,3.57,565.0,579.0,50170.0,,,36810.0,,,11560.0,84.0,33265.0,24531.0
840,Reinhardt University,1,1473.0,Moderately difficult,90.0,3.28,540.0,555.0,34800.0,,,24300.0,,,10500.0,59.0,15303.0,27532.0
841,Rensselaer Polytechnic Institute,1,6366.0,Very difficult,43.0,3.78,725.0,677.0,71998.0,,,53880.0,,,15260.0,82.0,42575.0,34595.0
842,Research College of Nursing,1,264.0,Moderately difficult,73.0,3.53,,,49290.0,,,37750.0,,,10090.0,,,
843,Resurrection University,1,602.0,Moderately difficult,,Not reported,,,,,,38448.0,,,,,,
844,Rhode Island College,0,6688.0,Moderately difficult,73.0,Not reported,490.0,510.0,,21907.0,34670.0,,8929.0,21692.0,12978.0,65.0,10132.0,26594.0
845,Rhode Island School of Design,1,1994.0,Not reported,24.0,,665.0,639.0,72780.0,,,52860.0,,,13720.0,73.0,34811.0,35398.0
846,Rhodes College,1,2008.0,Very difficult,45.0,3.92,660.0,665.0,63037.0,,,47890.0,,,11403.0,93.0,40678.0,24187.0
847,Rice University,1,3992.0,Most difficult,11.0,Not reported,775.0,730.0,67352.0,,,49112.0,,,14140.0,100.0,46077.0,26556.0
848,Rider University,1,3898.0,Moderately difficult,70.0,3.38,,,61540.0,,,42860.0,,,15280.0,78.0,35877.0,36499.0
849,Ringling College of Art and Design,1,1456.0,Moderately difficult,64.0,3.33,,,66374.0,,,46420.0,,,14670.0,50.0,26827.0,41746.0
850,Ripon College,1,756.0,Moderately difficult,65.0,3.41,,,54558.0,,,43808.0,,,8400.0,86.0,27046.0,31216.0
851,Rivier University,1,1349.0,Moderately difficult,68.0,Not reported,515.0,524.0,,,,,,,,64.0,16672.0,43189.0
852,Roanoke College,1,2017.0,Moderately difficult,72.0,3.54,555.0,583.0,62943.0,,,45434.0,,,14134.0,83.0,36301.0,41187.0
853,Roberts Wesleyan College,1,1321.0,Moderately difficult,69.0,3.50,565.0,570.0,46387.0,,,31568.0,,,10620.0,77.0,26581.0,34679.0
854,Rochester College,1,1065.0,Minimally difficult,100.0,Not reported,485.0,510.0,35210.0,,,23996.0,,,8580.0,,,
855,Rochester Institute of Technology,1,13513.0,Moderately difficult,66.0,3.70,665.0,635.0,59230.0,,,44130.0,,,13046.0,87.0,35605.0,41202.0
856,Rockford University,1,1002.0,Minimally difficult,49.0,3.25,540.0,550.0,44250.0,,,30930.0,,,8660.0,71.0,21807.0,35489.0
857,Rockhurst University,1,2208.0,Moderately difficult,72.0,3.62,,,53031.0,,,37590.0,,,9570.0,86.0,30058.0,26198.0
858,Rocky Mountain College,1,897.0,Moderately difficult,58.0,3.40,542.5,539.0,42504.0,,,29552.0,,,8452.0,74.0,24623.0,32435.0
859,Roger Williams University,1,4703.0,Moderately difficult,82.0,3.25,585.0,593.0,53324.0,,,32510.0,,,15564.0,79.0,22818.0,44886.0
860,Rogers State University,0,3694.0,Noncompetitive,14.0,3.09,,,,20710.0,29050.0,,7200.0,15540.0,8050.0,45.0,8188.0,13052.0
861,Rollins College,1,2034.0,Moderately difficult,67.0,3.30,620.0,632.0,67862.0,,,49760.0,,,14470.0,84.0,41451.0,31459.0
862,Roosevelt University,1,2514.0,Moderately difficult,70.0,3.37,460.0,462.0,49755.0,,,29832.0,,,13223.0,75.0,24000.0,
863,Rose-Hulman Institute of Technology,1,2168.0,Very difficult,61.0,4.00,705.0,647.0,67697.0,,,47571.0,,,14766.0,,,45345.0
864,Rosemont College,1,635.0,Moderately difficult,70.0,3.15,490.0,520.0,35523.0,,,19900.0,,,12438.0,,,30437.0
865,Rowan University,0,15401.0,Moderately difficult,59.0,3.52,565.0,635.0,,32099.0,40741.0,,13697.0,22339.0,12552.0,64.0,10228.0,35542.0
866,Rush University,1,166.0,Moderately difficult,37.0,Not reported,,,,,,,,,,0.0,,
867,Rust College,1,1004.0,Minimally difficult,7.0,2.66,,,16700.0,,,9900.0,,,4300.0,59.0,6985.0,9314.0
868,Sacred Heart University,1,5974.0,Moderately difficult,60.0,3.51,585.0,585.0,60580.0,,,41420.0,,,15310.0,59.0,21883.0,42712.0
869,Saginaw Valley State University,0,7739.0,Moderately difficult,77.0,3.40,540.0,552.0,,22691.0,36598.0,,10308.0,24215.0,10186.0,,,28865.0
870,Saint Anselm College,1,2050.0,Moderately difficult,77.0,3.28,600.0,620.0,61850.0,,,42100.0,,,14750.0,85.0,29745.0,32769.0
871,Saint Anthony College of Nursing,1,238.0,Moderately difficult,,Not reported,,,,,,25342.0,,,,100.0,10191.0,
872,Saint Francis Medical Center College of Nursing,1,402.0,Not reported,84.0,,,,24201.0,,,21057.0,,,,,,
873,Saint Francis University,1,2111.0,Moderately difficult,75.0,3.48,570.0,575.0,55490.0,,,38270.0,,,12110.0,77.0,23876.0,36656.0
874,Saint Leo University,1,2086.0,Moderately difficult,84.0,3.49,515.0,504.0,38736.0,,,23750.0,,,11250.0,80.0,25615.0,26447.0
875,Saint Louis University,1,7167.0,Very difficult,58.0,3.90,640.0,634.0,63068.0,,,45424.0,,,12600.0,81.0,35239.0,34413.0
876,Saint Mary-of-the-Woods College,1,756.0,Minimally difficult,75.0,3.25,480.0,500.0,45514.0,,,29960.0,,,10914.0,0.0,31859.0,
877,Saint Vincent College,1,1676.0,Moderately difficult,68.0,3.53,555.0,574.0,47344.0,,,35874.0,,,11470.0,83.0,33082.0,37307.0
878,Saint Xavier University,1,2993.0,Moderately difficult,83.0,3.40,,,,,,,,,,81.0,26904.0,34094.0
879,Salem College,1,938.0,Moderately difficult,60.0,3.80,,,41266.0,,,29416.0,,,11850.0,,,
880,Salem International University,1,631.0,Not reported,,,,,,,,,,,,,,
881,Salem State University,0,7664.0,Minimally difficult,72.0,3.13,,,,23780.0,29920.0,,10884.0,17024.0,12896.0,,,
882,Salisbury University,0,7650.0,Moderately difficult,62.0,3.70,605.0,609.0,,25774.0,35476.0,,9824.0,19526.0,11950.0,50.0,9699.0,26521.0
883,Salve Regina University,1,2021.0,Moderately difficult,76.0,3.41,,,61260.0,,,41450.0,,,14960.0,68.0,28585.0,30692.0
884,Sam Houston State University,0,18416.0,Moderately difficult,75.0,Not reported,530.0,540.0,,19363.0,31813.0,,10183.0,22633.0,9180.0,77.0,11276.0,27920.0
885,Samford University,1,3535.0,Moderately difficult,82.0,3.80,570.0,598.0,49634.0,,,32850.0,,,10980.0,72.0,20724.0,32146.0
886,Samuel Merritt University,1,919.0,Not reported,,,,,,,,,,,,,,
887,San Diego Christian College,1,880.0,Minimally difficult,52.0,3.25,,,46832.0,,,30438.0,,,11300.0,,24097.0,19212.0
888,San Diego State University,0,30393.0,Moderately difficult,34.0,3.73,605.0,602.0,,30522.0,42402.0,,7510.0,19390.0,17752.0,68.0,9200.0,21327.0
889,San Francisco Art Institute,1,299.0,Moderately difficult,75.0,3.05,,,67600.0,,,46534.0,,,15709.0,43.0,18227.0,27630.0
890,San Francisco Conservatory of Music,1,205.0,Very difficult,42.0,Not reported,,,66800.0,,,46110.0,,,16515.0,75.0,27500.0,42000.0
891,San Francisco State University,0,26498.0,Moderately difficult,72.0,3.26,520.0,537.0,,25792.0,37672.0,,7260.0,19140.0,13462.0,73.0,17312.0,6069.0
892,Santa Clara University,1,5499.0,Very difficult,54.0,3.69,685.0,671.0,66621.0,,,51711.0,,,14910.0,79.0,38281.0,28808.0
893,Sarah Lawrence College,1,1410.0,Very difficult,56.0,3.68,645.0,681.0,72670.0,,,55900.0,,,15370.0,76.0,36059.0,19610.0
894,Savannah College of Art and Design,1,12217.0,Moderately difficult,72.0,Not reported,555.0,556.0,58961.0,,,37575.0,,,15162.0,41.0,16554.0,39328.0
895,Savannah State University,0,4645.0,Minimally difficult,83.0,2.77,,,,18434.0,31510.0,,6734.0,19810.0,7592.0,,,
896,Schiller International University,1,191.0,Minimally difficult,,Not reported,,,,,,,,,,,,
897,School of the Art Institute of Chicago,1,2849.0,Very difficult,59.0,3.51,,,68990.0,,,49310.0,,,15890.0,,,
898,School of Visual Arts,1,3752.0,Moderately difficult,74.0,3.34,555.0,570.0,66613.0,,,39900.0,,,20400.0,35.0,22913.0,47989.0
899,Schreiner University,1,1237.0,Moderately difficult,91.0,3.63,,,40143.0,,,27960.0,,,10508.0,72.0,22392.0,37071.0
900,Scripps College,1,1048.0,Very difficult,24.0,4.12,690.0,700.0,73756.0,,,55024.0,,,16932.0,100.0,43724.0,17756.0
901,Seattle Pacific University,1,2911.0,Moderately difficult,91.0,3.51,,,59115.0,,,42939.0,,,11796.0,83.0,39518.0,28586.0
902,Seattle University,1,4764.0,Moderately difficult,76.0,3.62,610.0,617.0,63921.0,,,46590.0,,,12531.0,82.0,36318.0,28851.0
903,Seton Hall University,1,5839.0,Moderately difficult,79.0,3.45,,,57954.0,,,42170.0,,,15784.0,74.0,15530.0,29108.0
904,Seton Hill University,1,1710.0,Moderately difficult,75.0,3.72,560.0,570.0,53268.0,,,36856.0,,,12212.0,78.0,27612.0,35356.0
905,Shaw University,1,1546.0,Minimally difficult,53.0,2.60,420.0,431.0,24638.0,,,16480.0,,,8158.0,63.0,8846.0,15982.0
906,Shawnee State University,0,3406.0,Noncompetitive,70.0,3.30,,,,23072.0,29230.0,,8556.0,14714.0,10864.0,44.0,8662.0,30554.0
907,Shenandoah University,1,2063.0,Moderately difficult,83.0,3.53,545.0,560.0,44400.0,,,32530.0,,,10370.0,71.0,23219.0,34121.0
908,Shepherd University,0,3421.0,Moderately difficult,89.0,3.40,525.0,536.0,,22068.0,32572.0,,7548.0,18052.0,10500.0,77.0,13316.0,28175.0
909,Shippensburg University of Pennsylvania,0,5585.0,Moderately difficult,84.0,3.20,525.0,487.0,,29568.0,37360.0,,12718.0,20510.0,12268.0,52.0,10232.0,34162.0
910,Shorter University,1,,Moderately difficult,61.0,3.25,,,34320.0,,,22370.0,,,9400.0,67.0,16164.0,
911,Siena College,1,3174.0,Moderately difficult,78.0,3.50,580.0,529.0,56221.0,,,36975.0,,,15000.0,77.0,31848.0,35509.0
912,Siena Heights University,1,2402.0,Moderately difficult,74.0,3.20,,,37744.0,,,27124.0,,,10620.0,66.0,12200.0,13500.0
913,Sierra Nevada College,1,433.0,Moderately difficult,69.0,3.18,515.0,510.0,51498.0,,,34241.0,,,13357.0,,,
914,Silver Lake College of the Holy Family,1,392.0,Minimally difficult,52.0,2.66,470.0,455.0,36190.0,,,28100.0,,,7800.0,85.0,23835.0,35164.0
915,Simpson College,1,1432.0,Moderately difficult,83.0,Not reported,,,52238.0,,,39144.0,,,8380.0,85.0,36741.0,36575.0
916,Simpson University,1,790.0,Moderately difficult,52.0,3.40,,,38924.0,,,30200.0,,,8724.0,69.0,22370.0,26938.0
917,Skidmore College,1,2612.0,Very difficult,27.0,Not reported,655.0,650.0,71780.0,,,54270.0,,,14494.0,100.0,48500.0,24987.0
918,Slippery Rock University of Pennsylvania,0,7638.0,Moderately difficult,71.0,3.42,540.0,546.0,,20952.0,28668.0,,10506.0,18222.0,10446.0,56.0,9089.0,35322.0
919,Smith College,1,2521.0,Very difficult,32.0,3.84,695.0,695.0,72701.0,,,52404.0,,,17520.0,100.0,51913.0,22083.0
920,Soka University of America,1,428.0,Most difficult,39.0,3.91,675.0,625.0,52700.0,,,33982.0,,,13032.0,100.0,35003.0,23441.0
921,Sonoma State University,0,8565.0,Moderately difficult,92.0,3.22,530.0,545.0,,26034.0,37914.0,,7724.0,19604.0,13554.0,61.0,10627.0,46917.0
922,South Carolina State University,0,2529.0,Minimally difficult,86.0,2.85,,,,30950.0,41640.0,,11060.0,21750.0,9890.0,,,
923,South College,1,686.0,Moderately difficult,100.0,Not reported,,,,,,,,,,,,
924,South Dakota School of Mines and Technology,0,2485.0,Moderately difficult,85.0,3.57,,,,19000.0,23260.0,,10560.0,14820.0,8440.0,74.0,14379.0,32995.0
925,South Dakota State University,0,10959.0,Minimally difficult,91.0,3.37,,,,15836.0,19226.0,,8760.0,12150.0,7076.0,,,31131.0
926,South Georgia State College,0,2579.0,Minimally difficult,,Not reported,,,,11694.0,17891.0,,3254.0,9451.0,8440.0,,,
927,Southeast Missouri State University,0,10041.0,Moderately difficult,84.0,3.47,,,,21563.0,27300.0,,7418.0,13155.0,8935.0,63.0,10235.0,27318.0
928,Southeastern Baptist College,1,79.0,Noncompetitive,,Not reported,,,6100.0,,,3700.0,,,,,,
929,Southeastern Louisiana University,0,13360.0,Moderately difficult,90.0,3.31,,,,21925.0,34403.0,,8165.0,20643.0,8420.0,,,19736.0
930,Southeastern Oklahoma State University,0,3132.0,Moderately difficult,72.0,3.36,,,,15615.0,24255.0,,6750.0,15390.0,6568.0,68.0,12482.0,17432.0
931,Southeastern University,1,7708.0,Minimally difficult,48.0,3.52,520.0,549.0,39702.0,,,25870.0,,,9832.0,62.0,16689.0,30254.0
932,Southern Adventist University,1,2564.0,Moderately difficult,95.0,3.52,540.0,562.0,29990.0,,,21950.0,,,6940.0,69.0,16593.0,33445.0
933,Southern Arkansas University,0,3542.0,Moderately difficult,69.0,3.33,535.0,563.0,,22188.0,26298.0,,8676.0,12786.0,6240.0,,,22616.0
934,Southern California Institute of Architecture,1,255.0,Moderately difficult,73.0,3.50,,,,,,44860.0,,,,37.0,17318.0,39287.0
935,Southern Connecticut State University,0,7963.0,Moderately difficult,64.0,3.00,,,,23814.0,35054.0,,10954.0,22194.0,12860.0,44.0,7178.0,38141.0
936,Southern Illinois University Carbondale,0,9512.0,Moderately difficult,72.0,3.24,580.0,566.0,29367.0,,,14704.0,,,10622.0,56.0,17211.0,30326.0
937,Southern Illinois University Edwardsville,0,10833.0,Moderately difficult,87.0,3.63,555.0,563.0,26741.0,,,12219.0,,,10701.0,64.0,11553.0,22277.0
938,Southern Methodist University,1,6452.0,Moderately difficult,49.0,3.62,,,74738.0,,,54493.0,,,16845.0,86.0,44333.0,38086.0
939,Southern Nazarene University,1,1647.0,Noncompetitive,33.0,3.30,,,,,,,,,,,,
940,Southern New Hampshire University,1,3020.0,Moderately difficult,93.0,3.06,,,51538.0,,,31136.0,,,13120.0,64.0,23109.0,41047.0
941,Southern Oregon University,0,5314.0,Moderately difficult,78.0,3.32,,,,21870.0,37800.0,,9615.0,25545.0,12255.0,98.0,9040.0,24227.0
942,Southern University at New Orleans,0,2590.0,Noncompetitive,79.0,2.40,,,,,,,,,,100.0,5465.0,
943,Southern Utah University,0,8550.0,Moderately difficult,76.0,3.50,550.0,567.0,,15620.0,29436.0,,6770.0,20586.0,7250.0,61.0,9161.0,18185.0
944,Southern Vermont College,1,361.0,Noncompetitive,91.0,2.35,,,37611.0,,,25511.0,,,11000.0,46.0,17500.0,35728.0
945,Southern Virginia University,1,749.0,Moderately difficult,52.0,3.19,,,,,,,,,,49.0,9422.0,15444.0
946,Southern Wesleyan University,1,1456.0,Minimally difficult,94.0,3.50,,,,,,,,,,77.0,22001.0,27394.0
947,Southwest Baptist University,1,2663.0,Moderately difficult,71.0,3.54,545.5,554.0,35830.0,,,24510.0,,,7820.0,,,29429.0
948,Southwest Minnesota State University,0,6451.0,Minimally difficult,,Not reported,,,16380.0,,,8619.0,,,7761.0,49.0,8996.0,20234.0
949,Southwest University of Visual Arts,1,177.0,Not reported,,,,,,,,,,,,,,
950,Southwestern Adventist University,1,799.0,Minimally difficult,60.0,3.30,490.0,520.0,33244.0,,,21564.0,,,7600.0,,,
951,Southwestern Assemblies of God University,1,1790.0,Noncompetitive,97.0,Not reported,500.0,515.0,32780.0,,,20952.0,,,7500.0,61.0,6135.0,13938.0
952,Southwestern Christian University,1,325.0,Minimally difficult,,3.22,,,26130.0,,,18630.0,,,7500.0,73.0,7925.0,17000.0
953,Southwestern College,1,1147.0,Minimally difficult,97.0,3.23,465.0,482.0,44809.0,,,30150.0,,,7760.0,76.0,24335.0,36636.0
954,Southwestern Oklahoma State University,0,4510.0,Minimally difficult,91.0,3.42,,,,19997.0,26897.0,,7005.0,13905.0,5500.0,56.0,5562.0,17187.0
955,Southwestern University,1,1430.0,Very difficult,45.0,Not reported,600.0,627.0,58550.0,,,43560.0,,,12320.0,89.0,36317.0,34133.0
956,Spalding University,1,1316.0,Moderately difficult,51.0,3.87,,,31900.0,,,24500.0,,,7400.0,79.0,11700.0,
957,Spelman College,1,2137.0,Very difficult,40.0,3.60,555.0,589.0,53179.0,,,29064.0,,,13865.0,32.0,14867.0,35582.0
958,Spring Arbor University,1,2435.0,Moderately difficult,69.0,3.46,,,38820.0,,,28810.0,,,10010.0,84.0,24198.0,32602.0
959,Spring Hill College,1,1270.0,Moderately difficult,66.0,3.57,550.0,556.0,57676.0,,,39464.0,,,13462.0,83.0,37431.0,
960,Springfield College,1,2160.0,Moderately difficult,64.0,3.26,,,52685.0,,,37445.0,,,12550.0,,27249.0,43502.0
961,St Andrews University,1,627.0,Moderately difficult,41.0,3.13,,,,,,25618.0,,,,70.0,21097.0,26209.0
962,St Thomas University,1,2912.0,Moderately difficult,41.0,3.24,500.0,489.0,48526.0,,,31080.0,,,11700.0,,,
963,Stanford University,1,7034.0,Most difficult,5.0,3.94,,,68572.0,,,51354.0,,,15763.0,100.0,55999.0,21348.0
964,State University of New York at Fredonia,0,4432.0,Moderately difficult,76.0,3.17,530.0,530.0,,22838.0,32618.0,,8488.0,18268.0,12350.0,68.0,13318.0,27058.0
965,State University of New York at New Paltz,0,6733.0,Very difficult,44.0,3.60,580.0,594.0,,25541.0,35321.0,,8254.0,18034.0,13462.0,58.0,12226.0,25800.0
966,State University of New York at Oswego,0,7125.0,Moderately difficult,54.0,3.50,,,,24780.0,34560.0,,8440.0,18220.0,14140.0,76.0,11260.0,28006.0
967,Stephens College,1,706.0,Moderately difficult,54.0,3.27,,,39440.0,,,30950.0,,,8490.0,80.0,12000.0,
968,Stetson University,1,3150.0,Moderately difficult,68.0,3.84,595.0,617.0,65698.0,,,47630.0,,,13868.0,82.0,41536.0,35399.0
969,Stevens Institute of Technology,1,3431.0,Very difficult,41.0,3.86,730.0,675.0,72034.0,,,54014.0,,,15770.0,70.0,33193.0,40588.0
970,Stevenson University,1,3397.0,Moderately difficult,61.0,3.10,555.0,549.0,53149.0,,,36242.0,,,13246.0,71.0,26670.0,36925.0
971,Stillman College,1,1072.0,Minimally difficult,44.0,2.90,,,,,,,,,,75.0,21774.0,30429.0
972,Stockton University,0,8603.0,Very difficult,84.0,Not reported,545.0,552.0,,30839.0,37966.0,,13739.0,20866.0,12282.0,75.0,18712.0,34735.0
973,Stonehill College,1,2535.0,Very difficult,70.0,3.40,595.0,590.0,61246.0,,,42746.0,,,16000.0,87.0,30599.0,36502.0
974,Stony Brook University,0,17364.0,Very difficult,42.0,3.83,675.0,671.0,,26091.0,43761.0,,9625.0,27295.0,13698.0,69.0,13817.0,28780.0
975,Suffolk University,1,5117.0,Moderately difficult,83.0,3.24,540.0,546.0,60376.0,,,38566.0,,,17846.0,71.0,28950.0,25639.0
976,Sul Ross State University,0,1359.0,Noncompetitive,80.0,3.17,,,,14309.0,26699.0,,8309.0,20699.0,6000.0,,11166.0,
977,Sullivan University,1,2684.0,Minimally difficult,84.0,Not reported,550.0,590.0,,,,,,,,,,15000.0
978,SUNY Downstate Medical Center,0,343.0,Moderately difficult,14.0,Not reported,,,,,,,,,,0.0,,
979,Susquehanna University,1,2266.0,Moderately difficult,85.0,3.55,570.0,,62480.0,,,47290.0,,,12630.0,85.0,37399.0,33757.0
980,Swarthmore College,1,1641.0,Most difficult,11.0,Not reported,735.0,725.0,70762.0,,,52588.0,,,15474.0,100.0,55074.0,22060.0
981,Sweet Briar College,1,335.0,Minimally difficult,76.0,3.53,525.0,575.0,39320.0,,,22020.0,,,13200.0,82.0,34928.0,31269.0
982,Syracuse University,1,15226.0,Very difficult,50.0,3.67,645.0,630.0,70636.0,,,51853.0,,,15550.0,97.0,42060.0,37707.0
983,Tabor College,1,655.0,Moderately difficult,58.0,3.29,530.0,525.0,43950.0,,,29375.0,,,9975.0,73.0,22921.0,47172.0
984,Talladega College,1,780.0,Moderately difficult,15.0,2.40,,,22639.0,,,12340.0,,,6704.0,90.0,4586.0,12790.0
985,Tarleton State University,0,11288.0,Moderately difficult,74.0,Not reported,520.0,525.0,,18963.0,31413.0,,9091.0,21541.0,9872.0,52.0,9182.0,24872.0
986,Taylor University,1,2167.0,Moderately difficult,78.0,3.74,590.0,598.0,48755.0,,,35305.0,,,9950.0,77.0,25108.0,28764.0
987,Temple University,0,29484.0,Moderately difficult,59.0,3.59,610.0,620.0,,33004.0,45100.0,,16970.0,29066.0,11916.0,65.0,13346.0,38519.0
988,Tennessee State University,0,7007.0,Minimally difficult,53.0,2.86,,,,15490.0,28210.0,,7684.0,20404.0,7806.0,56.0,11175.0,35214.0
989,Texas Christian University,1,9445.0,Very difficult,41.0,Not reported,626.5,620.0,67024.0,,,49160.0,,,13200.0,74.0,34837.0,49197.0
990,Texas College,1,960.0,Not reported,32.0,,,,18008.0,,,10008.0,,,8000.0,55.0,8767.0,21147.0
991,Texas Lutheran University,1,1411.0,Moderately difficult,54.0,3.60,540.0,535.0,43410.0,,,29960.0,,,10150.0,83.0,25799.0,33813.0
992,Texas Southern University,0,6915.0,Noncompetitive,51.0,2.84,,,,,,,,,,100.0,20828.0,23390.0
993,Texas State University,0,34180.0,Moderately difficult,73.0,Not reported,550.0,563.0,,23499.0,35949.0,,10935.0,23385.0,9374.0,65.0,11205.0,25853.0
994,Texas Tech University,0,31957.0,Moderately difficult,71.0,3.57,575.0,585.0,,26437.0,38887.0,,11045.0,23495.0,9772.0,68.0,14477.0,30759.0
995,Texas Wesleyan University,1,1905.0,Moderately difficult,41.0,3.35,,,46253.0,,,30300.0,,,10559.0,70.0,24949.0,12360.0
996,The College of New Jersey,0,6955.0,Very difficult,48.0,Not reported,625.0,625.0,,32347.0,44062.0,,16551.0,28266.0,13648.0,38.0,11803.0,38937.0
997,The Sage Colleges,1,1477.0,Moderately difficult,93.0,Not reported,520.0,521.0,,,,31883.0,,,,,,32497.0
998,Thiel College,1,926.0,Moderately difficult,61.0,3.10,,,44300.0,,,31700.0,,,12600.0,66.0,24533.0,37932.0
999,Thomas Aquinas College,1,370.0,Very difficult,72.0,3.81,620.0,680.0,33400.0,,,25000.0,,,8400.0,100.0,20691.0,18317.0
1000,Thomas College,1,1212.0,Minimally difficult,,Not reported,,,37750.0,,,26900.0,,,10850.0,85.0,24575.0,39817.0
1001,Thomas Jefferson University,1,1131.0,Moderately difficult,,Not reported,,,58105.0,,,40501.0,,,13465.0,83.0,36481.0,40100.0
1002,Thomas More College of Liberal Arts,1,90.0,Moderately difficult,41.0,Not reported,555.0,633.0,33500.0,,,21600.0,,,9700.0,73.0,18012.0,26828.0
1003,Thomas University,1,1114.0,Minimally difficult,23.0,Not reported,,,25980.0,,,16940.0,,,7040.0,,,
1004,Tiffin University,1,2223.0,Moderately difficult,69.0,3.03,500.0,500.0,42650.0,,,26110.0,,,11540.0,68.0,20810.0,38036.0
1005,Toccoa Falls College,1,1656.0,Moderately difficult,59.0,3.44,515.0,546.0,38104.0,,,23184.0,,,8496.0,66.0,19169.0,
1006,Tougaloo College,1,900.0,Minimally difficult,40.0,2.80,,,,,,,,,,80.0,10500.0,25000.0
1007,Touro College,1,6912.0,Moderately difficult,34.0,3.00,,,,,,17900.0,,,,43.0,11102.0,
1008,Towson University,0,19818.0,Moderately difficult,79.0,3.61,555.0,575.0,,27520.0,231456.0,,10306.0,214242.0,13034.0,58.0,11247.0,27295.0
1009,Transylvania University,1,963.0,Very difficult,95.0,3.73,620.0,618.0,52310.0,,,38750.0,,,10460.0,81.0,30261.0,33037.0
1010,Trevecca Nazarene University,1,2311.0,Moderately difficult,64.0,3.44,550.0,575.0,38382.0,,,26098.0,,,8900.0,,,24249.0
1011,Trine University,1,4104.0,Moderately difficult,66.0,3.53,,524.0,47786.0,,,32176.0,,,10810.0,78.0,28453.0,36421.0
