,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
678,King's College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
679,Knox College,1.0,30574,Most difficult,17,3.91,715.0,700.0,60136,,,48168,,,10068,92,41039,32212
680,Kutztown University of Pennsylvania,0.0,30574,Most difficult,17,3.91,715.0,700.0,,25284.0,29142.0,,10802.0,14660.0,10334,38,8732,40864
681,Kuyper College,1.0,30574,Most difficult,17,3.91,715.0,700.0,31896,,,21989,,,7285,61,16611,25555
682,La Roche University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
683,La Salle University,1.0,30574,Most difficult,17,3.91,715.0,700.0,47640,,,30710,,,15080,73,32533,37002
684,La Sierra University,1.0,30574,Most difficult,17,3.91,715.0,700.0,43892,,,33570,,,8415,Not reported,Not reported,Not reported
685,Lafayette College,1.0,30574,Most difficult,17,3.91,715.0,700.0,74006,,,55002,,,16254,100,49256,26341
686,LaGrange College,1.0,30574,Most difficult,17,3.91,715.0,700.0,46130,,,30500,,,11630,75,25829,35094
687,Laguna College of Art and Design,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
688,Lake Erie College,1.0,30574,Most difficult,17,3.91,715.0,700.0,41330,,,31422,,,9908,79,25607,38234
689,Lake Forest College,1.0,30574,Most difficult,17,3.91,715.0,700.0,62850,,,48424,,,10676,Not reported,Not reported,Not reported
690,Lake Forest Graduate School of Management,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
691,Lake Superior State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,61,13985,28075
692,Lake Washington Institute of Technology,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
693,Lakeland College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
694,Lakeview College of Nursing,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,15450,,,Not reported,0,Not reported,Not reported
695,Lamar University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,24470.0,36920.0,,10192.0,22642.0,8920,Not reported,Not reported,35651
696,Lancaster Bible College,1.0,30574,Most difficult,17,3.91,715.0,700.0,37370,,,24970,,,8750,85,22476,33465
697,Lander University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,24500.0,34100.0,,11700.0,21300.0,8900,65,4616,16450
698,Landmark College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
699,Lane College,1.0,30574,Most difficult,17,3.91,715.0,700.0,21700,,,10690,,,7360,Not reported,12591,Not reported
700,Langston University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,20444.0,27794.0,,5950.0,13300.0,10094,48,10170,39681
701,Lasell College,1.0,30574,Most difficult,17,3.91,715.0,700.0,56500,,,37000,,,16000,71,31472,41476
702,Lawrence Technological University,1.0,30574,Most difficult,17,3.91,715.0,700.0,49428,,,33570,,,9950,71,24707,32735
703,Lawrence University,1.0,30574,Most difficult,17,3.91,715.0,700.0,62166,,,49122,,,10719,95,43087,31136
704,Le Moyne College,1.0,30574,Most difficult,17,3.91,715.0,700.0,51100,,,34625,,,13780,79,27784,35686
705,Lebanon Valley College,1.0,30574,Most difficult,17,3.91,715.0,700.0,57110,,,44910,,,12200,82,35597,43880
706,Lee University,1.0,30574,Most difficult,17,3.91,715.0,700.0,32500,,,18770,,,8325,58,14730,32039
707,Lees-McRae College,1.0,30574,Most difficult,17,3.91,715.0,700.0,44146,,,27521,,,10870,72,25136,Not reported
708,Lehigh University,1.0,30574,Most difficult,17,3.91,715.0,700.0,68595,,,52930,,,13600,97,49915,35109
709,"Lehman College, CUNY",,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
710,LeMoyne-Owen College,1.0,30574,Most difficult,17,3.91,715.0,700.0,24296,,,11196,,,6100,54,12938,28288
711,Lenoir-Rhyne University,1.0,30574,Most difficult,17,3.91,715.0,700.0,52920,,,36400,,,12510,77,32145,30156
712,Lesley University,1.0,30574,Most difficult,17,3.91,715.0,700.0,46080,,,28500,,,16230,80,20931,23000
713,LeTourneau University,1.0,30574,Most difficult,17,3.91,715.0,700.0,45566,,,31270,,,9970,74,24867,36643
714,Lewis & Clark College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
715,Lewis University,1.0,30574,Most difficult,17,3.91,715.0,700.0,46758,,,32450,,,10578,92,30715,35284
716,Lewis-Clark State College,0.0,30574,Most difficult,17,3.91,715.0,700.0,,14198.0,26816.0,,6618.0,19236.0,7580,76,8670,27370
717,Liberty University,1.0,30574,Most difficult,17,3.91,715.0,700.0,42886,,,24906,,,10540,55,14865,22836
718,Life Pacific College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
719,Life University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,13194,,,Not reported,27,9100,45000
720,LIM College,1.0,30574,Most difficult,17,3.91,715.0,700.0,52250,,,27810,,,20840,38,12672,40085
721,Limestone College,1.0,30574,Most difficult,17,3.91,715.0,700.0,40304,,,26300,,,9900,56,18274,30562
722,Lincoln Christian University,1.0,30574,Most difficult,17,3.91,715.0,700.0,25404,,,13200,,,7564,57,15063,26654
723,Lincoln College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
724,Lincoln Memorial University,1.0,30574,Most difficult,17,3.91,715.0,700.0,34650,,,21480,,,7770,87,24123,18038
725,Lincoln University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
726,"Lincoln University, California",,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
727,"Lincoln University, Missouri",,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
728,Lindenwood University,1.0,30574,Most difficult,17,3.91,715.0,700.0,31300,,,18100,,,9200,79,18160,33611
729,Lindsey Wilson College,1.0,30574,Most difficult,17,3.91,715.0,700.0,40478,,,24850,,,9385,Not reported,Not reported,28870
730,Linfield College,1.0,30574,Most difficult,17,3.91,715.0,700.0,59452,,,44062,,,12670,85,38668,34792
731,Lipscomb University,1.0,30574,Most difficult,17,3.91,715.0,700.0,51454,,,33424,,,13280,67,24862,32369
732,Livingstone College,1.0,30574,Most difficult,17,3.91,715.0,700.0,24750,,,17763,,,6596,Not reported,Not reported,Not reported
733,Lock Haven University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
734,Logan University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,8350,,,Not reported,50,12539,Not reported
735,Loma Linda University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,0,Not reported,28245
736,Long Island University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
737,Longwood University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,28064.0,43424.0,,13340.0,28700.0,11026,71,11109,29904
738,Loras College,1.0,30574,Most difficult,17,3.91,715.0,700.0,46754,,,35218,,,8425,84,28823,30864
739,Louisiana College,1.0,30574,Most difficult,17,3.91,715.0,700.0,26913,,,17000,,,5618,71,15785,25885
740,Louisiana State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,30360.0,47037.0,,11950.0,28627.0,11830,65,15490,26821
741,Louisiana State University Health Sciences Center,0.0,30574,Most difficult,17,3.91,715.0,700.0,,19437.0,26219.0,,8308.0,15090.0,Not reported,Not reported,Not reported,Not reported
742,Louisiana State University Health Sciences Center-Shreveport,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
743,Louisiana State University in Shreveport,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
744,Louisiana State University of Alexandria,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
745,Louisiana Tech University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,21267.0,30180.0,,9645.0,18558.0,6495,79,11729,23659
746,Lourdes University,1.0,30574,Most difficult,17,3.91,715.0,700.0,37036,,,22480,,,10100,Not reported,15391,Not reported
747,Loyola Marymount University,1.0,30574,Most difficult,17,3.91,715.0,700.0,68864,,,48172,,,15185,69,31143,32262
748,Loyola University Chicago,1.0,30574,Most difficult,17,3.91,715.0,700.0,63573,,,45543,,,14780,84,36602,35509
749,Loyola University Maryland,1.0,30574,Most difficult,17,3.91,715.0,700.0,65105,,,49085,,,14430,88,29785,Not reported
750,Loyola University New Orleans,1.0,30574,Most difficult,17,3.91,715.0,700.0,55666,,,40592,,,13548,79,34391,31341
751,Lubbock Christian University,1.0,30574,Most difficult,17,3.91,715.0,700.0,37660,,,23330,,,7940,63,14738,39288
752,Luther College,1.0,30574,Most difficult,17,3.91,715.0,700.0,55805,,,42290,,,9460,94,41151,35809
753,Lycoming College,1.0,30574,Most difficult,17,3.91,715.0,700.0,58059,,,41626,,,13008,86,46430,Not reported
754,Lynn University,1.0,30574,Most difficult,17,3.91,715.0,700.0,57823,,,38210,,,12170,52,22362,32533
755,Lyon College,1.0,30574,Most difficult,17,3.91,715.0,700.0,42400,,,28790,,,9110,74,23396,26353
756,Macalester College,1.0,30574,Most difficult,17,3.91,715.0,700.0,71553,,,56292,,,12592,100,48261,24880
757,MacMurray College,1.0,30574,Most difficult,17,3.91,715.0,700.0,37150,,,27710,,,9440,83,23570,36877
758,Madonna University,1.0,30574,Most difficult,17,3.91,715.0,700.0,38600,,,23100,,,11450,48,6981,Not reported
759,Magdalen College of the Liberal Arts,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
760,Maharishi University of Management,1.0,30574,Most difficult,17,3.91,715.0,700.0,26330,,,16530,,,7400,89,23963,22691
761,Maine College of Art,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
762,Maine Maritime Academy,0.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,36,7750,40909
763,Malone University,1.0,30574,Most difficult,17,3.91,715.0,700.0,44560,,,30860,,,9500,82,27862,32495
764,Manchester University,1.0,30574,Most difficult,17,3.91,715.0,700.0,46412,,,33624,,,10050,86,31865,33838
765,Manhattan Christian College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,75,16727,16572
766,Manhattan College,1.0,30574,Most difficult,17,3.91,715.0,700.0,60987,,,42087,,,15600,80,Not reported,35000
767,Manhattan School of Music,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
768,Manhattanville College,1.0,30574,Most difficult,17,3.91,715.0,700.0,56440,,,39570,,,14520,63,28455,31237
769,Mansfield University of Pennsylvania,0.0,30574,Most difficult,17,3.91,715.0,700.0,,28770.0,38220.0,,12330.0,21780.0,11998,87,1501,52243
770,Maranatha Baptist University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
771,Maria College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
772,Marian University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
773,"Marian University, Wisconsin",,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
774,Marietta College,1.0,30574,Most difficult,17,3.91,715.0,700.0,50164,,,36040,,,11330,100,37285,40196
775,Marist College,1.0,30574,Most difficult,17,3.91,715.0,700.0,61620,,,40525,,,17970,73,28377,39035
776,Marlboro College,1.0,30574,Most difficult,17,3.91,715.0,700.0,56495,,,40840,,,12385,86,39044,28381
777,Marquette University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available ch,,,Not reported,,,13200,79,32266,37175
778,Mars Hill University,1.0,30574,Most difficult,17,3.91,715.0,700.0,42560,,,32968,,,9592,69,17572,27775
779,Marshall B. Ketchum University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
780,Marshall University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,21965.0,32451.0,,8128.0,18614.0,10450,50,12633,27420
781,Martin Luther College,1.0,30574,Most difficult,17,3.91,715.0,700.0,27230,,,15870,,,6260,73,12885,27116
782,Martin Methodist College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,89,6750,14200
783,Martin University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,95,8231,28600
784,Mary Baldwin University,1.0,30574,Most difficult,17,3.91,715.0,700.0,44025,,,31085,,,9410,96,30973,37097
785,Marygrove College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
786,Maryland Institute College of Art,1.0,30574,Most difficult,17,3.91,715.0,700.0,65100,,,48630,,,13280,Not reported,Not reported,17472
787,Maryland University of Integrative Health,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
788,Marymount California University,1.0,30574,Most difficult,17,3.91,715.0,700.0,55684,,,36134,,,14666,65,32244,25905
789,Marymount Manhattan College,1.0,30574,Most difficult,17,3.91,715.0,700.0,61327,,,35628,,,18199,51,19713,36417
790,Marymount University,1.0,30574,Most difficult,17,3.91,715.0,700.0,48795,,,31465,,,13190,65,25607,33856
791,Maryville College,1.0,30574,Most difficult,17,3.91,715.0,700.0,49978,,,34880,,,11424,81,33549,12654
792,Maryville University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
793,Marywood University,1.0,30574,Most difficult,17,3.91,715.0,700.0,52913,,,35906,,,13957,81,28539,41210
794,Massachusetts College of Art and Design,0.0,30574,Most difficult,17,3.91,715.0,700.0,,30200.0,53400.0,,13200.0,36400.0,13500,Not reported,8187,26792
795,Massachusetts College of Liberal Arts,0.0,30574,Most difficult,17,3.91,715.0,700.0,,25965.0,34910.0,,10559.0,19504.0,10980,78,16354,30212
796,Massachusetts Institute of Technology,1.0,30574,Most difficult,17,3.91,715.0,700.0,73160,,,53790,,,16390,100,50626,22696
797,Massachusetts Maritime Academy,0.0,30574,Most difficult,17,3.91,715.0,700.0,,25653.0,42031.0,,9728.0,26106.0,12675,67,14603,37414
798,Massachusetts School of Law,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
799,Mayo Medical School,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
800,Mayville State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,13907.0,16640.0,,6667.0,9400.0,7240,74,10549,28518
801,McDaniel College,1.0,30574,Most difficult,17,3.91,715.0,700.0,57610,,,43260,,,11430,75,37412,35569
802,McKendree University,1.0,30574,Most difficult,17,3.91,715.0,700.0,43890,,,30520,,,9920,78,23855,27535
803,McMurry University,1.0,30574,Most difficult,17,3.91,715.0,700.0,41455,,,27244,,,8602,72,21967,31350
804,McNeese State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,22607.0,27606.0,,10203.0,15202.0,7524,67,9856,Not reported
805,McPherson College,1.0,30574,Most difficult,17,3.91,715.0,700.0,42496,,,28951,,,8789,86,25862,28615
806,MCPHS University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
807,Medaille College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,48,14132,Not reported
808,Medgar Evers College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
809,Medical College of Wisconsin,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
810,Medical University of South Carolina,0.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
811,Meharry Medical College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
812,Memphis College of Art,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
813,Menlo College,1.0,30574,Most difficult,17,3.91,715.0,700.0,57025,,,42800,,,14225,64,27990,29943
814,Mercer University,1.0,30574,Most difficult,17,3.91,715.0,700.0,53394,,,36894,,,12522,89,37769,24748
815,Mercy College,1.0,30574,Most difficult,17,3.91,715.0,700.0,38200,,,19042,,,14400,57,15693,26317
816,Mercy College of Health Sciences,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,17952,,,Not reported,Not reported,Not reported,Not reported
817,Mercy College of Ohio,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,15240,,,Not reported,Not reported,Not reported,Not reported
818,Mercyhurst University,1.0,30574,Most difficult,17,3.91,715.0,700.0,50950,,,38070,,,12880,49,17454,24739
819,Meredith College,1.0,30574,Most difficult,17,3.91,715.0,700.0,48106,,,37176,,,10930,77,28267,34959
820,Merrimack College,1.0,30574,Most difficult,17,3.91,715.0,700.0,58150,,,41700,,,16450,67,26288,Not reported
821,Messiah College,1.0,30574,Most difficult,17,3.91,715.0,700.0,50380,,,36120,,,10580,75,26892,39104
822,Methodist College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
823,Methodist University,1.0,30574,Most difficult,17,3.91,715.0,700.0,46511,,,33846,,,12665,72,25952,32548
824,Metropolitan College of New York,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,19180,,,Not reported,42,13461,Not reported
825,Metropolitan State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,,7879.0,14980.0,Not reported,Not reported,Not reported,Not reported
826,Metropolitan State University of Denver,0.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,,7666.0,20847.0,Not reported,51,7475,25805
827,MGH Institute of Health Professions,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
828,Miami Dade College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
829,Miami University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,31828.0,50580.0,,14825.0,33577.0,13031,59,15291,28648
830,Michigan School of Psychology,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
831,Michigan State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,28862.0,54167.0,,14460.0,39765.0,10322,62,15535,31736
832,Michigan Technological University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,29969.0,48049.0,,15646.0,33726.0,10756,80,16980,36502
833,Mid-America Christian University,1.0,30574,Most difficult,17,3.91,715.0,700.0,28612,,,17830,,,7782,75,6782,Not reported
834,MidAmerica Nazarene University,1.0,30574,Most difficult,17,3.91,715.0,700.0,47412,,,30736,,,8708,76,25049,33018
835,Mid-Atlantic Christian University,1.0,30574,Most difficult,17,3.91,715.0,700.0,32800,,,14850,,,8600,66,8414,26414
836,Middle Georgia State University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
837,Middle Tennessee School of Anesthesia,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
838,Middle Tennessee State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,24050.0,43208.0,,9206.0,28364.0,9436,66,11008,25774
839,Middlebury College,1.0,30574,Most difficult,17,3.91,715.0,700.0,72248,,,56216,,,16032,100,51116,18955
840,Midland College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
841,Midland University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,87,18874,23000
842,Midstate College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
843,Midway University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
844,Midwestern State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,68,16220,26891
845,Midwestern University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
